fit_scheme,num_demos,layer,cosine_deployed_vs_control,deployed_direction_l2,control_direction_l2,deployed_pc1_l2,control_pc1_l2,deployed_pc1_share_of_direction_norm,control_pc1_share_of_direction_norm,deployed_pc1_explained_variance,control_pc1_explained_variance,deployed_cosine_pc1_with_mean,control_cosine_pc1_with_mean,deployed_pc1_sign,control_pc1_sign,pc1_sign_agrees_between_arms
global,100,15,0.852122285209231,0.9785835287188706,0.8531068462820117,0.05998079993601358,0.06484419006814467,0.061293490208790324,0.07600945924973752,0.2275196606204618,0.1833093297356044,0.48298809272491117,0.6538566454946751,1,1,True
global,100,16,0.8660680783851038,1.1893498119396275,1.0507928682905077,0.08680250703678327,0.08782702811157898,0.0729831595089952,0.083581675096883,0.2275196606204618,0.1833093297356044,0.5743020778508022,0.7116943398838903,1,1,True
global,100,17,0.8762223409818076,1.2864712137731176,1.17059239389154,0.1016194440794094,0.10382504506498706,0.07899084176269103,0.0886944470225277,0.2275196606204618,0.1833093297356044,0.6267555415411733,0.7660664238180742,1,1,True
global,100,18,0.8909477986848637,1.4790370033834916,1.3785653575963308,0.125416217393984,0.1249833221547122,0.08479586183920884,0.0906618764689063,0.2275196606204618,0.1833093297356044,0.6817142171228648,0.8094394937803848,1,1,True
global,100,19,0.8964559667259795,1.623241963065164,1.5079858702400173,0.14688785530072485,0.13987405563259994,0.09049042511404576,0.0927555479086399,0.2275196606204618,0.1833093297356044,0.7102364196471893,0.8223041342558048,1,1,True
global,100,20,0.9041279973950301,1.7890457077216428,1.67221855289368,0.16469849537157363,0.15497648585669468,0.09205941170799814,0.09267717164632375,0.2275196606204618,0.1833093297356044,0.7334589420959495,0.8383088131892767,1,1,True
global,100,21,0.9269128398226784,2.184980186738563,2.0965295089936324,0.18459197442271696,0.18243361986404155,0.08448221889748592,0.0870169578255126,0.2275196606204618,0.1833093297356044,0.7633675157706662,0.8676975767757782,1,1,True
global,100,22,0.929680238637099,2.3456156010544746,2.2331618899261128,0.201314410895781,0.1936567325094468,0.08582583216332627,0.0867186267968482,0.2275196606204618,0.1833093297356044,0.7665391536958331,0.8690628874259809,1,1,True
global,100,23,0.9269979749096164,2.508032084322195,2.413611129138484,0.21735728764347925,0.21053349389379153,0.0866644765041835,0.08722759493114349,0.2275196606204618,0.1833093297356044,0.7726404562276733,0.8741928150709168,1,1,True
global,100,24,0.929890395339451,2.6766260568762554,2.5866113551771726,0.2340282996203524,0.22510976722257794,0.08743406611436567,0.08702883282871803,0.2275196606204618,0.1833093297356044,0.7829706759553243,0.8804871305219183,1,1,True
